Station Name,Latitude,Longitude
D00241,49.0255186,-122.8757953
D00242,49.02550307,-122.8621164
D00243,49.02548591,-122.8484376
D00244,49.02546714,-122.8347587
D00245,49.02544674,-122.8210799
D00246,49.02542472,-122.807401
D00247,49.02540108,-122.7937222
D00248,49.02537582,-122.7800434
D00249,49.02534893,-122.7663646
D00250,49.02532043,-122.7526859
D00251,49.0252903,-122.7390071
D00252,49.02525855,-122.7253284
D00253,49.02522518,-122.7116497
D00254,49.02519019,-122.6979711
D00255,49.02515358,-122.6842925
D00256,49.02511535,-122.6706139
D00257,49.02507549,-122.6569353
D00258,49.02503402,-122.6432567
D00259,49.02499092,-122.6295782
D00260,49.0249462,-122.6158997
D00261,49.02489986,-122.6022213
D00262,49.0248519,-122.5885429
D00263,49.02480232,-122.5748645
D00264,49.02475111,-122.5611862
D00265,49.02469829,-122.5475079
D00266,49.02464384,-122.5338296
D00267,49.02458777,-122.5201514
D00268,49.02453009,-122.5064732
D00269,49.02447078,-122.4927951
D00270,49.02440984,-122.479117
D00271,49.02434729,-122.465439
D00272,49.02428312,-122.451761
D00273,49.02421732,-122.4380831
D00274,49.02414991,-122.4244052
D00275,49.02408087,-122.4107274
D00276,49.02401021,-122.3970496
D00277,49.034117,-123.3272566
D00278,49.03415498,-123.3135755
D00279,49.03419135,-123.2998944
D00280,49.03422609,-123.2862133
D00281,49.03425921,-123.2725321
D00282,49.03429071,-123.2588509
D00283,49.03432059,-123.2451697
D00284,49.03434884,-123.2314885
D00285,49.03437547,-123.2178072
D00286,49.03440048,-123.204126
D00287,49.03442387,-123.1904447
D00288,49.03444564,-123.1767634
D00289,49.03446578,-123.1630821
D00290,49.03448431,-123.1494007
D00291,49.03450121,-123.1357194
D00292,49.03451649,-123.122038
D00293,49.03453014,-123.1083567
D00294,49.03454218,-123.0946753
D00295,49.03455259,-123.0809939
D00296,49.03456138,-123.0673125
D00297,49.03456855,-123.0536311
D00298,49.0345741,-123.0399497
D00299,49.03457802,-123.0262683
D00300,49.03458033,-123.0125869
D00301,49.03458101,-122.9989055
D00302,49.03458007,-122.9852241
D00303,49.0345775,-122.9715427
D00304,49.03457332,-122.9578613
D00305,49.03456751,-122.9441799
D00306,49.03456008,-122.9304985
D00307,49.03455103,-122.9168171
D00308,49.03454036,-122.9031357
D00309,49.03452807,-122.8894543
D00310,49.03451415,-122.8757729
D00311,49.03449861,-122.8620916
D00312,49.03448145,-122.8484102
D00313,49.03446267,-122.8347289
D00314,49.03444226,-122.8210476
D00315,49.03442024,-122.8073663
D00316,49.03439659,-122.793685
D00317,49.03437132,-122.7800038
D00318,49.03434443,-122.7663225
D00319,49.03431591,-122.7526413
D00320,49.03428578,-122.7389601
D00321,49.03425402,-122.7252789
D00322,49.03422064,-122.7115978
D00323,49.03418564,-122.6979166
D00324,49.03414902,-122.6842355
D00325,49.03411077,-122.6705545
D00326,49.0340709,-122.6568734
D00327,49.03402941,-122.6431924
D00328,49.0339863,-122.6295114
D00329,49.03394157,-122.6158305
D00330,49.03389522,-122.6021496
D00331,49.03384724,-122.5884687
D00332,49.03379764,-122.5747879
D00333,49.03374642,-122.5611071
D00334,49.03369358,-122.5474263
D00335,49.03363911,-122.5337456
D00336,49.03358303,-122.5200649
D00337,49.03352532,-122.5063843
D00338,49.03346599,-122.4927037
D00339,49.03340504,-122.4790231
D00340,49.03334247,-122.4653426
D00341,49.03327828,-122.4516622
D00342,49.03321246,-122.4379818
D00343,49.03314502,-122.4243014
D00344,49.03307596,-122.4106211
D00345,49.03300528,-122.3969409
D00346,49.04311241,-123.3273156
D00347,49.04315041,-123.313632
D00348,49.04318678,-123.2999485
D00349,49.04322153,-123.2862649
D00350,49.04325466,-123.2725813
D00351,49.04328617,-123.2588976
D00352,49.04331606,-123.2452139
D00353,49.04334432,-123.2315302
D00354,49.04337096,-123.2178465
D00355,49.04339598,-123.2041628
D00356,49.04341938,-123.190479
D00357,49.04344115,-123.1767953
D00358,49.0434613,-123.1631115
D00359,49.04347983,-123.1494277
D00360,49.04349674,-123.1357439
D00361,49.04351202,-123.1220601
D00362,49.04352568,-123.1083762
D00363,49.04353772,-123.0946924
D00364,49.04354814,-123.0810085
D00365,49.04355693,-123.0673247
D00366,49.0435641,-123.0536408
D00367,49.04356965,-123.0399569
D00368,49.04357358,-123.026273
D00369,49.04357588,-123.0125892
D00370,49.04357656,-122.9989053
D00371,49.04357562,-122.9852214
D00372,49.04357306,-122.9715375
D00373,49.04356887,-122.9578537
D00374,49.04356306,-122.9441698
D00375,49.04355563,-122.9304859
D00376,49.04354658,-122.9168021
D00377,49.0435359,-122.9031182
D00378,49.04352361,-122.8894344
D00379,49.04350968,-122.8757505
D00380,49.04349414,-122.8620667
D00381,49.04347698,-122.8483829
D00382,49.04345819,-122.8346991
D00383,49.04343778,-122.8210153
D00384,49.04341574,-122.8073316
D00385,49.04339209,-122.7936478
D00386,49.04336681,-122.7799641
D00387,49.04333991,-122.7662804
D00388,49.04331139,-122.7525967
D00389,49.04328124,-122.738913
D00390,49.04324947,-122.7252294
D00391,49.04321608,-122.7115457
D00392,49.04318107,-122.6978622
D00393,49.04314443,-122.6841786
D00394,49.04310618,-122.6704951
D00395,49.0430663,-122.6568115
D00396,49.0430248,-122.6431281
D00397,49.04298167,-122.6294446
D00398,49.04293692,-122.6157612
D00399,49.04289055,-122.6020778
D00400,49.04284256,-122.5883945
D00401,49.04279295,-122.5747112
D00402,49.04274171,-122.5610279
D00403,49.04268885,-122.5473447
D00404,49.04263437,-122.5336615
D00405,49.04257827,-122.5199784
D00406,49.04252054,-122.5062952
D00407,49.0424612,-122.4926122
D00408,49.04240023,-122.4789292
D00409,49.04233764,-122.4652462
D00410,49.04227342,-122.4515633
D00411,49.04220758,-122.4378804
D00412,49.04214013,-122.4241976
D00413,49.04207104,-122.4105148
D00414,49.04200034,-122.3968321
D00415,49.0521078,-123.3273746
D00416,49.05214581,-123.3136886
D00417,49.0521822,-123.3000026
D00418,49.05221696,-123.2863165
D00419,49.0522501,-123.2726304
D00420,49.05228162,-123.2589443
D00421,49.05231152,-123.2452582
D00422,49.05233979,-123.231572
D00423,49.05236644,-123.2178858
D00424,49.05239147,-123.2041996
D00425,49.05241487,-123.1905134
D00426,49.05243665,-123.1768272
D00427,49.05245681,-123.1631409
D00428,49.05247534,-123.1494546
D00429,49.05249225,-123.1357684
D00430,49.05250754,-123.1220821
D00431,49.05252121,-123.1083958
D00432,49.05253325,-123.0947095
D00433,49.05254367,-123.0810231
D00434,49.05255247,-123.0673368
D00435,49.05255964,-123.0536505
D00436,49.05256519,-123.0399641
D00437,49.05256912,-123.0262778
D00438,49.05257142,-123.0125914
D00439,49.0525721,-122.9989051
D00440,49.05257116,-122.9852187
D00441,49.0525686,-122.9715324
D00442,49.05256441,-122.9578461
D00443,49.0525586,-122.9441597
D00444,49.05255117,-122.9304734
D00445,49.05254211,-122.9167871
D00446,49.05253143,-122.9031007
D00447,49.05251913,-122.8894144
D00448,49.0525052,-122.8757281
D00449,49.05248966,-122.8620418
D00450,49.05247249,-122.8483555
D00451,49.05245369,-122.8346693
D00452,49.05243327,-122.820983
D00453,49.05241123,-122.8072968
D00454,49.05238757,-122.7936106
D00455,49.05236228,-122.7799244
D00456,49.05233538,-122.7662382
D00457,49.05230684,-122.752552
D00458,49.05227669,-122.7388659
D00459,49.05224491,-122.7251798
D00460,49.05221151,-122.7114937
D00461,49.05217649,-122.6978076
D00462,49.05213984,-122.6841216
D00463,49.05210157,-122.6704356
D00464,49.05206168,-122.6567496
D00465,49.05202016,-122.6430637
D00466,49.05197702,-122.6293778
D00467,49.05193226,-122.6156919
D00468,49.05188588,-122.602006
D00469,49.05183787,-122.5883202
D00470,49.05178824,-122.5746345
D00471,49.05173699,-122.5609487
D00472,49.05168412,-122.547263
D00473,49.05162962,-122.5335774
D00474,49.0515735,-122.5198918
D00475,49.05151575,-122.5062062
D00476,49.05145639,-122.4925207
D00477,49.0513954,-122.4788352
D00478,49.05133279,-122.4651497
D00479,49.05126855,-122.4514644
D00480,49.05120269,-122.437779
D00481,49.05113521,-122.4240937
D00482,49.05106611,-122.4104085
D00483,49.05099539,-122.3967233
D00484,49.06110318,-123.3274337
D00485,49.06114121,-123.3137452
D00486,49.0611776,-123.3000567
D00487,49.06121238,-123.2863682
D00488,49.06124553,-123.2726796
D00489,49.06127706,-123.258991
D00490,49.06130696,-123.2453024
D00491,49.06133524,-123.2316138
D00492,49.0613619,-123.2179251
D00493,49.06138694,-123.2042365
D00494,49.06141035,-123.1905478
D00495,49.06143213,-123.1768591
D00496,49.0614523,-123.1631704
D00497,49.06147084,-123.1494816
D00498,49.06148776,-123.1357929
D00499,49.06150305,-123.1221041
D00500,49.06151672,-123.1084153
D00501,49.06152877,-123.0947265
D00502,49.06153919,-123.0810378
D00503,49.06154799,-123.067349
D00504,49.06155516,-123.0536602
D00505,49.06156072,-123.0399713
D00506,49.06156464,-123.0262825
D00507,49.06156695,-123.0125937
D00508,49.06156763,-122.9989049
D00509,49.06156669,-122.9852161
D00510,49.06156413,-122.9715273
D00511,49.06155994,-122.9578384
D00512,49.06155412,-122.9441496
D00513,49.06154669,-122.9304608
D00514,49.06153763,-122.916772
D00515,49.06152695,-122.9030832
D00516,49.06151464,-122.8893945
D00517,49.06150071,-122.8757057
D00518,49.06148516,-122.8620169
D00519,49.06146798,-122.8483282
D00520,49.06144918,-122.8346394
D00521,49.06142876,-122.8209507
D00522,49.06140671,-122.807262
D00523,49.06138304,-122.7935733
D00524,49.06135775,-122.7798847
D00525,49.06133083,-122.766196
D00526,49.06130229,-122.7525074
D00527,49.06127212,-122.7388188
D00528,49.06124033,-122.7251302
D00529,49.06120692,-122.7114416
D00530,49.06117189,-122.6977531
D00531,49.06113523,-122.6840646
D00532,49.06109695,-122.6703761
D00533,49.06105704,-122.6566877
D00534,49.06101552,-122.6429993
D00535,49.06097236,-122.6293109
D00536,49.06092759,-122.6156225
D00537,49.06088119,-122.6019342
D00538,49.06083317,-122.5882459
D00539,49.06078352,-122.5745577
D00540,49.06073225,-122.5608695
D00541,49.06067936,-122.5471813
D00542,49.06062485,-122.5334932
D00543,49.06056871,-122.5198051
D00544,49.06051095,-122.5061171
D00545,49.06045156,-122.4924291
D00546,49.06039055,-122.4787411
D00547,49.06032792,-122.4650532
D00548,49.06026367,-122.4513654
D00549,49.06019779,-122.4376776
D00550,49.06013029,-122.4239898
D00551,49.06006116,-122.4103021
D00552,49.05999042,-122.3966144
D00553,49.07009855,-123.3274928
D00554,49.07013658,-123.3138019
D00555,49.07017299,-123.3001109
D00556,49.07020778,-123.2864199
D00557,49.07024094,-123.2727289
D00558,49.07027248,-123.2590378
D00559,49.07030239,-123.2453467
D00560,49.07033068,-123.2316556
D00561,49.07035735,-123.2179645
D00562,49.07038239,-123.2042733
D00563,49.07040581,-123.1905822
D00564,49.0704276,-123.176891
D00565,49.07044777,-123.1631998
D00566,49.07046632,-123.1495086
D00567,49.07048324,-123.1358174
D00568,49.07049854,-123.1221261
D00569,49.07051222,-123.1084349
D00570,49.07052427,-123.0947436
D00571,49.07053469,-123.0810524
D00572,49.07054349,-123.0673611
D00573,49.07055067,-123.0536698
D00574,49.07055623,-123.0399786
D00575,49.07056016,-123.0262873
D00576,49.07056246,-123.012596
D00577,49.07056314,-122.9989047
D00578,49.0705622,-122.9852134
D00579,49.07055964,-122.9715221
D00580,49.07055545,-122.9578308
D00581,49.07054963,-122.9441396
D00582,49.0705422,-122.9304483
D00583,49.07053313,-122.916757
D00584,49.07052245,-122.9030657
D00585,49.07051014,-122.8893745
D00586,49.0704962,-122.8756833
D00587,49.07048064,-122.861992
D00588,49.07046346,-122.8483008
D00589,49.07044466,-122.8346096
D00590,49.07042423,-122.8209184
D00591,49.07040217,-122.8072272
D00592,49.07037849,-122.7935361
D00593,49.07035319,-122.7798449
D00594,49.07032627,-122.7661538
D00595,49.07029772,-122.7524627
D00596,49.07026754,-122.7387716
D00597,49.07023574,-122.7250806
D00598,49.07020232,-122.7113896
D00599,49.07016728,-122.6976986
D00600,49.07013061,-122.6840076
D00601,49.07009231,-122.6703166
D00602,49.0700524,-122.6566257
D00603,49.07001085,-122.6429348
D00604,49.06996769,-122.629244
D00605,49.0699229,-122.6155531
D00606,49.06987649,-122.6018624
D00607,49.06982845,-122.5881716
D00608,49.06977879,-122.5744809
D00609,49.0697275,-122.5607902
D00610,49.0696746,-122.5470996
D00611,49.06962006,-122.533409
D00612,49.06956391,-122.5197184
D00613,49.06950613,-122.5060279
D00614,49.06944672,-122.4923375
D00615,49.0693857,-122.478647
D00616,49.06932304,-122.4649567
D00617,49.06925877,-122.4512663
D00618,49.06919287,-122.4375761
D00619,49.06912535,-122.4238858
D00620,49.0690562,-122.4101957
D00621,49.06898543,-122.3965055
D00622,49.0790939,-123.327552
D00623,49.07913195,-123.3138585
D00624,49.07916837,-123.3001651
D00625,49.07920317,-123.2864716
D00626,49.07923634,-123.2727781
D00627,49.07926789,-123.2590846
D00628,49.07929781,-123.245391
D00629,49.07932611,-123.2316974
D00630,49.07935278,-123.2180038
D00631,49.07937783,-123.2043102
D00632,49.07940126,-123.1906166
D00633,49.07942306,-123.176923
D00634,49.07944324,-123.1632293
D00635,49.07946179,-123.1495356
D00636,49.07947872,-123.1358419
D00637,49.07949402,-123.1221482
D00638,49.0795077,-123.1084545
D00639,49.07951975,-123.0947608
D00640,49.07953018,-123.081067
D00641,49.07953899,-123.0673733
D00642,49.07954617,-123.0536795
D00643,49.07955172,-123.0399858
D00644,49.07955565,-123.026292
D00645,49.07955796,-123.0125983
D00646,49.07955864,-122.9989045
D00647,49.0795577,-122.9852107
D00648,49.07955513,-122.971517
D00649,49.07955094,-122.9578232
D00650,49.07954513,-122.9441295
D00651,49.07953769,-122.9304357
D00652,49.07952862,-122.916742
D00653,49.07951793,-122.9030482
D00654,49.07950562,-122.8893545
D00655,49.07949168,-122.8756608
D00656,49.07947612,-122.8619671
D00657,49.07945893,-122.8482734
D00658,49.07944012,-122.8345797
D00659,49.07941968,-122.8208861
D00660,49.07939762,-122.8071924
D00661,49.07937394,-122.7934988
D00662,49.07934863,-122.7798052
D00663,49.07932169,-122.7661116
D00664,49.07929313,-122.752418
D00665,49.07926295,-122.7387245
D00666,49.07923114,-122.7250309
D00667,49.07919771,-122.7113374
D00668,49.07916265,-122.697644
D00669,49.07912597,-122.6839505
D00670,49.07908766,-122.6702571
D00671,49.07904773,-122.6565637
D00672,49.07900618,-122.6428703
D00673,49.078963,-122.629177
D00674,49.0789182,-122.6154837
D00675,49.07887177,-122.6017905
D00676,49.07882372,-122.5880972
D00677,49.07877404,-122.5744041
D00678,49.07872274,-122.5607109
D00679,49.07866981,-122.5470178
D00680,49.07861527,-122.5333247
D00681,49.07855909,-122.5196317
D00682,49.07850129,-122.5059387
D00683,49.07844187,-122.4922458
D00684,49.07838082,-122.4785529
D00685,49.07831815,-122.46486
D00686,49.07825386,-122.4511672
D00687,49.07818794,-122.4374745
D00688,49.07812039,-122.4237818
D00689,49.07805123,-122.4100892
D00690,49.07798043,-122.3963966
D00691,49.08808924,-123.3276111
D00692,49.0881273,-123.3139152
D00693,49.08816373,-123.3002193
D00694,49.08819854,-123.2865234
D00695,49.08823172,-123.2728274
D00696,49.08826328,-123.2591314
D00697,49.08829321,-123.2454353
D00698,49.08832152,-123.2317393
D00699,49.0883482,-123.2180432
D00700,49.08837326,-123.2043471
D00701,49.08839669,-123.190651
D00702,49.0884185,-123.1769549
D00703,49.08843869,-123.1632588
D00704,49.08845724,-123.1495626
D00705,49.08847418,-123.1358664
D00706,49.08848948,-123.1221703
D00707,49.08850317,-123.1084741
D00708,49.08851523,-123.0947779
D00709,49.08852566,-123.0810817
D00710,49.08853447,-123.0673854
D00711,49.08854165,-123.0536892
D00712,49.08854721,-123.039993
D00713,49.08855114,-123.0262968
D00714,49.08855345,-123.0126005
D00715,49.08855413,-122.9989043
D00716,49.08855319,-122.9852081
D00717,49.08855062,-122.9715118
D00718,49.08854643,-122.9578156
D00719,49.08854061,-122.9441194
D00720,49.08853317,-122.9304232
D00721,49.0885241,-122.9167269
D00722,49.08851341,-122.9030307
D00723,49.08850109,-122.8893345
D00724,49.08848714,-122.8756383
D00725,49.08847158,-122.8619422
D00726,49.08845438,-122.848246
D00727,49.08843557,-122.8345498
D00728,49.08841512,-122.8208537
D00729,49.08839305,-122.8071576
D00730,49.08836936,-122.7934615
D00731,49.08834404,-122.7797654
D00732,49.0883171,-122.7660693
D00733,49.08828853,-122.7523733
D00734,49.08825834,-122.7386773
D00735,49.08822652,-122.7249813
D00736,49.08819308,-122.7112853
D00737,49.08815801,-122.6975893
D00738,49.08812132,-122.6838934
D00739,49.088083,-122.6701975
D00740,49.08804306,-122.6565017
D00741,49.08800149,-122.6428058
D00742,49.0879583,-122.62911
D00743,49.08791348,-122.6154143
D00744,49.08786704,-122.6017185
D00745,49.08781897,-122.5880228
D00746,49.08776928,-122.5743272
D00747,49.08771796,-122.5606316
D00748,49.08766502,-122.546936
D00749,49.08761045,-122.5332404
D00750,49.08755426,-122.5195449
D00751,49.08749644,-122.5058495
D00752,49.087437,-122.4921541
D00753,49.08737594,-122.4784587
D00754,49.08731325,-122.4647634
D00755,49.08724893,-122.4510681
D00756,49.08718299,-122.4373729
D00757,49.08711543,-122.4236777
D00758,49.08704624,-122.4099826
D00759,49.08697542,-122.3962875
D00760,49.09708457,-123.3276703
D00761,49.09712263,-123.313972
D00762,49.09715908,-123.3002736
D00763,49.0971939,-123.2865751
D00764,49.09722709,-123.2728767
D00765,49.09725866,-123.2591782
D00766,49.0972886,-123.2454797
D00767,49.09731692,-123.2317812
D00768,49.09734361,-123.2180826
D00769,49.09736868,-123.2043841
D00770,49.09739212,-123.1906855
D00771,49.09741393,-123.1769869
D00772,49.09743412,-123.1632883
D00773,49.09745268,-123.1495896
D00774,49.09746962,-123.135891
D00775,49.09748493,-123.1221923
D00776,49.09749862,-123.1084937
D00777,49.09751068,-123.094795
D00778,49.09752112,-123.0810963
D00779,49.09752993,-123.0673976
D00780,49.09753712,-123.0536989
D00781,49.09754267,-123.0400002
D00782,49.09754661,-123.0263015
D00783,49.09754892,-123.0126028
D00784,49.0975496,-122.9989041
D00785,49.09754866,-122.9852054
D00786,49.09754609,-122.9715067
D00787,49.09754189,-122.957808
D00788,49.09753607,-122.9441093
D00789,49.09752863,-122.9304106
D00790,49.09751956,-122.9167119
D00791,49.09750886,-122.9030132
D00792,49.09749654,-122.8893145
D00793,49.09748259,-122.8756159
D00794,49.09746702,-122.8619172
D00795,49.09744982,-122.8482186
D00796,49.097431,-122.83452
D00797,49.09741055,-122.8208213
D00798,49.09738847,-122.8071227
D00799,49.09736477,-122.7934242
D00800,49.09733945,-122.7797256
D00801,49.0973125,-122.7660271
D00802,49.09728392,-122.7523285
D00803,49.09725372,-122.73863
D00804,49.09722189,-122.7249316
D00805,49.09718844,-122.7112331
D00806,49.09715336,-122.6975347
D00807,49.09711665,-122.6838363
D00808,49.09707832,-122.6701379
D00809,49.09703837,-122.6564396
D00810,49.09699679,-122.6427413
D00811,49.09695358,-122.629043
D00812,49.09690875,-122.6153448
D00813,49.09686229,-122.6016466
D00814,49.09681421,-122.5879484
D00815,49.0967645,-122.5742503
D00816,49.09671317,-122.5605522
D00817,49.09666021,-122.5468541
D00818,49.09660563,-122.5331561
D00819,49.09654942,-122.5194581
D00820,49.09649158,-122.5057602
D00821,49.09643212,-122.4920623
D00822,49.09637104,-122.4783645
D00823,49.09630833,-122.4646667
D00824,49.09624399,-122.4509689
D00825,49.09617803,-122.4372712
D00826,49.09611044,-122.4235736
D00827,49.09604123,-122.409876
D00828,49.09597039,-122.3961785
D00829,49.10607988,-123.3277296
D00830,49.10611796,-123.3140287
D00831,49.10615441,-123.3003278
D00832,49.10618924,-123.2866269
D00833,49.10622245,-123.272926
D00834,49.10625402,-123.259225
D00835,49.10628398,-123.2455241
D00836,49.1063123,-123.2318231
D00837,49.106339,-123.218122
D00838,49.10636408,-123.204421
D00839,49.10638752,-123.1907199
D00840,49.10640934,-123.1770189
D00841,49.10642954,-123.1633178
D00842,49.10644811,-123.1496167
D00843,49.10646505,-123.1359156
D00844,49.10648037,-123.1222144
D00845,49.10649406,-123.1085133
D00846,49.10650613,-123.0948121
D00847,49.10651657,-123.081111
D00848,49.10652538,-123.0674098
D00849,49.10653257,-123.0537086
D00850,49.10653813,-123.0400075
D00851,49.10654206,-123.0263063
D00852,49.10654437,-123.0126051
D00853,49.10654506,-122.9989039
D00854,49.10654411,-122.9852027
D00855,49.10654154,-122.9715015
D00856,49.10653735,-122.9578004
D00857,49.10653153,-122.9440992
D00858,49.10652408,-122.930398
D00859,49.10651501,-122.9166968
D00860,49.10650431,-122.9029957
D00861,49.10649198,-122.8892945
D00862,49.10647803,-122.8755934
D00863,49.10646245,-122.8618923
D00864,49.10644525,-122.8481911
D00865,49.10642642,-122.83449
D00866,49.10640596,-122.820789
D00867,49.10638388,-122.8070879
D00868,49.10636017,-122.7933868
D00869,49.10633484,-122.7796858
D00870,49.10630788,-122.7659848
D00871,49.10627929,-122.7522838
D00872,49.10624908,-122.7385828
D00873,49.10621724,-122.7248819
D00874,49.10618378,-122.7111809
D00875,49.10614869,-122.69748
D00876,49.10611197,-122.6837792
D00877,49.10607363,-122.6700783
D00878,49.10603366,-122.6563775
D00879,49.10599207,-122.6426767
D00880,49.10594885,-122.628976
D00881,49.105904,-122.6152753
D00882,49.10585753,-122.6015746
D00883,49.10580943,-122.5878739
D00884,49.10575971,-122.5741733
D00885,49.10570836,-122.5604727
D00886,49.10565539,-122.5467722
D00887,49.10560079,-122.5330717
D00888,49.10554456,-122.5193713
D00889,49.10548671,-122.5056709
D00890,49.10542723,-122.4919705
D00891,49.10536612,-122.4782702
D00892,49.10530339,-122.4645699
D00893,49.10523904,-122.4508697
D00894,49.10517305,-122.4371695
D00895,49.10510545,-122.4234694
D00896,49.10503621,-122.4097693
D00897,49.10496535,-122.3960693
D00898,49.11507517,-123.3277888
D00899,49.11511326,-123.3140855
D00900,49.11514973,-123.3003821
D00901,49.11518457,-123.2866787
D00902,49.11521779,-123.2729753
D00903,49.11524938,-123.2592719
D00904,49.11527934,-123.2455685
D00905,49.11530767,-123.231865
D00906,49.11533438,-123.2181615
D00907,49.11535946,-123.204458
D00908,49.11538292,-123.1907544
D00909,49.11540474,-123.1770509
D00910,49.11542495,-123.1633473
D00911,49.11544352,-123.1496437
D00912,49.11546047,-123.1359401
D00913,49.11547579,-123.1222365
D00914,49.11548949,-123.1085329
D00915,49.11550156,-123.0948293
D00916,49.115512,-123.0811256
D00917,49.11552082,-123.067422
D00918,49.11552801,-123.0537183
D00919,49.11553357,-123.0400147
D00920,49.11553751,-123.026311
D00921,49.11553982,-123.0126074
D00922,49.1155405,-122.9989037
D00923,49.11553956,-122.9852
D00924,49.11553699,-122.9714964
D00925,49.11553279,-122.9577927
D00926,49.11552697,-122.9440891
D00927,49.11551952,-122.9303854
D00928,49.11551044,-122.9166818
D00929,49.11549974,-122.9029781
D00930,49.11548741,-122.8892745
D00931,49.11547345,-122.8755709
D00932,49.11545787,-122.8618673
D00933,49.11544066,-122.8481637
D00934,49.11542182,-122.8344601
D00935,49.11540136,-122.8207565
D00936,49.11537927,-122.807053
D00937,49.11535556,-122.7933495
D00938,49.11533022,-122.779646
D00939,49.11530325,-122.7659425
D00940,49.11527465,-122.752239
D00941,49.11524443,-122.7385355
D00942,49.11521258,-122.7248321
D00943,49.11517911,-122.7111287
D00944,49.11514401,-122.6974253
D00945,49.11510728,-122.683722
D00946,49.11506893,-122.6700187
D00947,49.11502894,-122.6563154
D00948,49.11498734,-122.6426121
D00949,49.1149441,-122.6289089
D00950,49.11489924,-122.6152057
D00951,49.11485276,-122.6015025
D00952,49.11480465,-122.5877994
D00953,49.11475491,-122.5740963
D00954,49.11470354,-122.5603933
D00955,49.11465055,-122.5466903
D00956,49.11459593,-122.5329873
D00957,49.11453969,-122.5192844
D00958,49.11448181,-122.5055815
D00959,49.11442232,-122.4918786
D00960,49.11436119,-122.4781759
D00961,49.11429844,-122.4644731
D00962,49.11423407,-122.4507704
D00963,49.11416806,-122.4370678
D00964,49.11410044,-122.4233652
D00965,49.11403118,-122.4096626
D00966,49.1139603,-122.3959601
D00967,49.12407045,-123.3278481
D00968,49.12410856,-123.3141423
D00969,49.12414504,-123.3004365
D00970,49.12417989,-123.2867306
D00971,49.12421311,-123.2730247
D00972,49.12424471,-123.2593188
D00973,49.12427468,-123.2456129
D00974,49.12430303,-123.2319069
D00975,49.12432974,-123.2182009
D00976,49.12435483,-123.2044949
D00977,49.12437829,-123.1907889
D00978,49.12440013,-123.1770829
D00979,49.12442034,-123.1633769
D00980,49.12443892,-123.1496708
D00981,49.12445587,-123.1359647
D00982,49.1244712,-123.1222586
D00983,49.1244849,-123.1085525
D00984,49.12449697,-123.0948464
D00985,49.12450742,-123.0811403
D00986,49.12451624,-123.0674342
D00987,49.12452343,-123.0537281
D00988,49.124529,-123.0400219
D00989,49.12453293,-123.0263158
D00990,49.12453524,-123.0126096
D00991,49.12453593,-122.9989035
D00992,49.12453498,-122.9851974
D00993,49.12453241,-122.9714912
D00994,49.12452821,-122.9577851
D00995,49.12452239,-122.944079
D00996,49.12451494,-122.9303728
D00997,49.12450586,-122.9166667
D00998,49.12449515,-122.9029606
D00999,49.12448282,-122.8892545
D01000,49.12446886,-122.8755484
D01001,49.12445327,-122.8618423
D01002,49.12443606,-122.8481362
D01003,49.12441721,-122.8344302
D01004,49.12439675,-122.8207241
D01005,49.12437465,-122.8070181
D01006,49.12435093,-122.7933121
D01007,49.12432558,-122.7796061
D01008,49.1242986,-122.7659001
D01009,49.12427,-122.7521942
D01010,49.12423977,-122.7384882
D01011,49.12420791,-122.7247823
D01012,49.12417442,-122.7110765
D01013,49.12413931,-122.6973706
D01014,49.12410257,-122.6836648
D01015,49.1240642,-122.669959
D01016,49.12402421,-122.6562532
D01017,49.12398259,-122.6425475
D01018,49.12393934,-122.6288418
D01019,49.12389447,-122.6151361
D01020,49.12384797,-122.6014305
D01021,49.12379984,-122.5877249
D01022,49.12375009,-122.5740193
D01023,49.12369871,-122.5603138
D01024,49.1236457,-122.5466083
D01025,49.12359106,-122.5329028
D01026,49.1235348,-122.5191974
D01027,49.12347691,-122.5054921
D01028,49.12341739,-122.4917868
D01029,49.12335625,-122.4780815
D01030,49.12329348,-122.4643763
D01031,49.12322908,-122.4506711
D01032,49.12316306,-122.436966
D01033,49.12309541,-122.4232609
D01034,49.12302613,-122.4095559
D01035,49.12295523,-122.3958509
D01036,49.13306572,-123.3279074
D01037,49.13310384,-123.3141991
D01038,49.13314033,-123.3004908
D01039,49.13317519,-123.2867825
D01040,49.13320843,-123.2730741
D01041,49.13324003,-123.2593657
D01042,49.13327001,-123.2456573
D01043,49.13329837,-123.2319489
D01044,49.13332509,-123.2182404
D01045,49.13335019,-123.2045319
D01046,49.13337366,-123.1908235
D01047,49.1333955,-123.1771149
D01048,49.13341572,-123.1634064
D01049,49.1334343,-123.1496979
D01050,49.13345126,-123.1359893
D01051,49.1334666,-123.1222808
D01052,49.1334803,-123.1085722
D01053,49.13349238,-123.0948636
D01054,49.13350283,-123.081155
D01055,49.13351165,-123.0674464
D01056,49.13351884,-123.0537378
D01057,49.13352441,-123.0400292
D01058,49.13352835,-123.0263206
D01059,49.13353066,-123.0126119
D01060,49.13353134,-122.9989033
D01061,49.1335304,-122.9851947
D01062,49.13352783,-122.9714861
D01063,49.13352363,-122.9577775
D01064,49.1335178,-122.9440688
D01065,49.13351035,-122.9303602
D01066,49.13350126,-122.9166516
D01067,49.13349055,-122.902943
