,Longitude,Latitude,Vs30 (m/s),Depth (m),DepthToRock (m)
2621,28.9237,41.0429,383.8,0.0,23.3
2622,28.9266,41.0430,657.8,0.0,9.6
2623,28.9296,41.0430,544.0,0.0,10.5
2624,28.9326,41.0430,661.8,0.0,2.5
2625,28.9356,41.0430,688.9,0.0,5.1
2626,28.9385,41.0431,515.2,0.0,14.2
2627,28.9415,41.0431,250.0,0.0,30.0
2628,28.6769,41.0426,333.0,0.0,304.1
2629,28.6799,41.0427,326.3,0.0,295.8
2630,28.6828,41.0427,326.3,0.0,281.0
2631,28.6858,41.0427,328.1,0.0,264.6
2632,28.6888,41.0428,328.6,0.0,255.4
2633,28.6917,41.0428,294.8,0.0,257.5
2634,28.6947,41.0428,283.9,0.0,246.6
2635,28.6977,41.0429,298.6,0.0,241.2
2636,28.7007,41.0429,270.9,0.0,224.6
2637,28.7036,41.0429,313.3,0.0,211.5
2638,28.7066,41.0430,251.9,0.0,205.1
2639,28.7096,41.0430,294.1,0.0,198.6
2640,28.7126,41.0430,290.5,0.0,189.4
2641,28.7155,41.0431,282.0,0.0,180.7
2642,28.7185,41.0431,304.1,0.0,178.1
2643,28.7215,41.0431,290.1,0.0,173.6
2644,28.7244,41.0432,350.7,0.0,165.9
2645,28.7274,41.0432,324.1,0.0,140.6
2646,28.7304,41.0432,283.7,0.0,104.3
2647,28.7542,41.0435,600.8,0.0,12.5
2648,28.7571,41.0435,693.1,0.0,14.5
2649,28.7601,41.0435,555.8,0.0,13.1
2650,28.7631,41.0436,367.2,0.0,27.0
2651,28.7661,41.0436,511.7,0.0,12.9
2652,28.7690,41.0436,584.7,0.0,6.0
2653,28.7720,41.0437,542.2,0.0,12.8
2654,28.7750,41.0437,702.4,0.0,12.3
2655,28.7780,41.0437,358.3,0.0,18.0
2656,28.7809,41.0438,662.5,0.0,4.2
2657,28.7839,41.0438,741.4,0.0,5.5
2658,28.7869,41.0438,328.5,0.0,46.3
2659,28.7898,41.0439,281.5,0.0,65.3
2660,28.7928,41.0439,314.1,0.0,77.8
2661,28.7958,41.0439,347.2,0.0,45.9
2662,28.7988,41.0440,435.7,0.0,30.0
2663,28.8017,41.0440,541.5,0.0,6.1
2664,28.8047,41.0440,649.9,0.0,8.0
2665,28.8077,41.0440,664.7,0.0,7.8
2666,28.8107,41.0441,544.0,0.0,7.5
2667,28.8136,41.0441,344.3,0.0,30.0
2668,28.8166,41.0441,264.6,0.0,46.5
2669,28.8196,41.0442,266.4,0.0,62.1
2670,28.8225,41.0442,277.4,0.0,63.6
2671,28.8255,41.0442,331.7,0.0,90.5
2672,28.8285,41.0443,292.8,0.0,118.9
2673,28.8315,41.0443,313.2,0.0,116.4
2674,28.8344,41.0443,290.7,0.0,96.5
2675,28.8374,41.0444,310.5,0.0,60.5
2676,28.8404,41.0444,352.8,0.0,35.7
2677,28.8434,41.0444,375.0,0.0,34.0
2678,28.8463,41.0444,512.7,0.0,10.5
2679,28.8493,41.0445,383.6,0.0,30.0
2680,28.8523,41.0445,441.4,0.0,18.7
2681,28.8552,41.0445,367.3,0.0,48.1
2682,28.8582,41.0446,290.2,0.0,82.3
2683,28.8612,41.0446,360.7,0.0,88.2
2684,28.8642,41.0446,356.7,0.0,27.0
2685,28.8671,41.0446,327.9,0.0,27.0
2686,28.8701,41.0447,400.7,0.0,30.0
2687,28.8731,41.0447,311.6,0.0,30.0
2688,28.8761,41.0447,324.5,0.0,51.2
2689,28.8790,41.0448,311.2,0.0,78.8
2690,28.8820,41.0448,310.7,0.0,85.6
2691,28.8850,41.0448,312.4,0.0,79.0
2692,28.8879,41.0448,310.0,0.0,92.2
2693,28.8909,41.0449,293.8,0.0,83.2
2694,28.8939,41.0449,297.7,0.0,47.6
2695,28.8969,41.0449,362.4,0.0,67.3
2696,28.8998,41.0450,333.7,0.0,58.4
2697,28.9028,41.0450,305.2,0.0,69.9
2698,28.9058,41.0450,292.5,0.0,62.5
2699,28.9088,41.0450,299.2,0.0,58.6
2700,28.9117,41.0451,318.1,0.0,56.0
2701,28.9147,41.0451,310.0,0.0,37.0
2702,28.9177,41.0451,358.8,0.0,24.0
2703,28.9207,41.0452,328.1,0.0,30.0
2704,28.9236,41.0452,351.6,0.0,27.0
2705,28.9266,41.0452,681.6,0.0,2.1
2706,28.9296,41.0452,549.6,0.0,6.0
2707,28.9325,41.0453,770.0,0.0,0.0
2708,28.9355,41.0453,516.6,0.0,7.5
2709,28.9385,41.0453,268.8,0.0,27.0
2710,28.6768,41.0449,285.3,0.0,302.2
2711,28.6798,41.0449,364.8,0.0,289.3
2712,28.6828,41.0449,308.5,0.0,273.0
2713,28.6858,41.0450,290.8,0.0,284.2
2714,28.6887,41.0450,278.8,0.0,276.4
2715,28.6917,41.0450,276.0,0.0,267.8
2716,28.6947,41.0451,284.3,0.0,244.8
2717,28.6976,41.0451,281.9,0.0,222.9
2718,28.7006,41.0451,288.3,0.0,214.6
2719,28.7036,41.0452,251.0,0.0,201.8
2720,28.7066,41.0452,263.3,0.0,198.9
2721,28.7095,41.0452,270.3,0.0,192.8
2722,28.7125,41.0453,312.9,0.0,183.4
2723,28.7155,41.0453,290.7,0.0,178.4
2724,28.7185,41.0453,286.6,0.0,175.8
2725,28.7214,41.0454,281.3,0.0,170.4
2726,28.7244,41.0454,302.7,0.0,153.4
2727,28.7274,41.0454,301.2,0.0,117.3
2728,28.7512,41.0457,568.5,0.0,8.6
2729,28.7541,41.0457,638.6,0.0,27.0
2730,28.7571,41.0458,649.0,0.0,30.0
2731,28.7601,41.0458,476.3,0.0,30.0
2732,28.7631,41.0458,616.3,0.0,5.0
2733,28.7660,41.0459,606.7,0.0,5.4
2734,28.7690,41.0459,579.3,0.0,23.7
2735,28.7720,41.0459,596.8,0.0,22.1
2736,28.7749,41.0460,453.2,0.0,12.0
2737,28.7779,41.0460,595.7,0.0,9.1
2738,28.7809,41.0460,749.6,0.0,7.6
2739,28.7839,41.0461,737.3,0.0,6.4
2740,28.7868,41.0461,599.7,0.0,10.0
2741,28.7898,41.0461,392.3,0.0,27.0
2742,28.7928,41.0461,291.2,0.0,59.7
2743,28.7958,41.0462,322.6,0.0,41.0
2744,28.7987,41.0462,484.0,0.0,20.0
2745,28.8017,41.0462,653.4,0.0,6.5
2746,28.8047,41.0463,405.3,0.0,30.0
2747,28.8076,41.0463,569.6,0.0,17.8
2748,28.8106,41.0463,343.8,0.0,30.0
2749,28.8136,41.0464,402.8,0.0,30.0
2750,28.8166,41.0464,376.2,0.0,24.9
2751,28.8195,41.0464,284.6,0.0,47.3
2752,28.8225,41.0465,275.9,0.0,62.1
2753,28.8255,41.0465,328.9,0.0,94.7
2754,28.8285,41.0465,308.9,0.0,112.9
2755,28.8314,41.0465,326.1,0.0,109.1
2756,28.8344,41.0466,288.4,0.0,82.0
2757,28.8374,41.0466,298.5,0.0,51.2
2758,28.8403,41.0466,319.2,0.0,39.2
2759,28.8433,41.0467,519.8,0.0,17.5
2760,28.8463,41.0467,428.7,0.0,30.0
2761,28.8493,41.0467,472.4,0.0,14.8
2762,28.8522,41.0468,467.5,0.0,30.0
2763,28.8552,41.0468,374.2,0.0,30.0
2764,28.8582,41.0468,317.3,0.0,54.0
2765,28.8612,41.0468,302.2,0.0,71.1
2766,28.8641,41.0469,333.8,0.0,31.6
2767,28.8671,41.0469,496.3,0.0,16.5
2768,28.8701,41.0469,372.4,0.0,21.0
2769,28.8730,41.0470,329.1,0.0,30.0
2770,28.8760,41.0470,320.2,0.0,45.2
2771,28.8790,41.0470,306.5,0.0,77.1
2772,28.8820,41.0470,296.8,0.0,70.0
2773,28.8849,41.0471,298.6,0.0,92.9
2774,28.8879,41.0471,289.5,0.0,82.4
2775,28.8909,41.0471,273.5,0.0,68.8
2776,28.8939,41.0472,309.5,0.0,50.1
2777,28.8968,41.0472,310.9,0.0,34.5
2778,28.8998,41.0472,299.1,0.0,41.4
2779,28.9028,41.0472,292.4,0.0,58.4
2780,28.9057,41.0473,277.1,0.0,61.8
2781,28.9087,41.0473,288.8,0.0,57.9
2782,28.9117,41.0473,312.5,0.0,54.0
2783,28.9147,41.0474,351.3,0.0,42.4
2784,28.9176,41.0474,328.8,0.0,36.1
2785,28.9206,41.0474,406.1,0.0,16.5
2786,28.9236,41.0474,658.5,0.0,9.1
2787,28.9266,41.0475,377.4,0.0,16.5
2788,28.9295,41.0475,660.5,0.0,8.2
2789,28.9325,41.0475,453.8,0.0,30.0
2790,28.9355,41.0476,260.0,0.0,30.0
2791,28.9385,41.0476,250.0,0.0,30.0
2792,28.6768,41.0471,296.8,0.0,300.3
2793,28.6798,41.0472,305.8,0.0,290.4
2794,28.6827,41.0472,289.6,0.0,289.6
2795,28.6857,41.0472,285.2,0.0,282.1
2796,28.6887,41.0473,278.3,0.0,264.4
2797,28.6917,41.0473,272.9,0.0,251.2
2798,28.6946,41.0473,284.4,0.0,227.1
2799,28.6976,41.0474,263.5,0.0,210.5
2800,28.7006,41.0474,320.2,0.0,195.7
2801,28.7036,41.0474,253.0,0.0,195.2
2802,28.7065,41.0475,277.6,0.0,191.9
2803,28.7095,41.0475,282.2,0.0,186.9
2804,28.7125,41.0475,299.2,0.0,179.8
2805,28.7154,41.0476,287.2,0.0,175.9
2806,28.7184,41.0476,331.1,0.0,172.8
2807,28.7214,41.0476,279.4,0.0,167.1
2808,28.7244,41.0477,307.9,0.0,138.3
2809,28.7273,41.0477,439.5,0.0,94.6
2810,28.7481,41.0479,570.9,0.0,25.0
2811,28.7511,41.0480,700.2,0.0,6.0
2812,28.7541,41.0480,565.6,0.0,13.5
2813,28.7571,41.0480,455.9,0.0,30.0
2814,28.7600,41.0480,619.2,0.0,6.0
2815,28.7630,41.0481,562.5,0.0,13.0
2816,28.7660,41.0481,562.5,0.0,13.0
2817,28.7690,41.0481,562.5,0.0,13.0
2818,28.7719,41.0482,562.5,0.0,13.0
2819,28.7749,41.0482,627.5,0.0,12.7
2820,28.7779,41.0482,561.8,0.0,11.3
2821,28.7808,41.0483,604.3,0.0,30.0
2822,28.7838,41.0483,284.0,0.0,30.0
2823,28.7868,41.0483,656.7,0.0,13.0
2824,28.7898,41.0484,393.8,0.0,26.7
2825,28.7927,41.0484,288.5,0.0,43.9
2826,28.7957,41.0484,307.7,0.0,34.9
2827,28.7987,41.0485,357.2,0.0,30.0
2828,28.8017,41.0485,480.2,0.0,10.0
2829,28.8046,41.0485,663.7,0.0,15.2
2830,28.8076,41.0485,375.9,0.0,30.0
2831,28.8106,41.0486,626.7,0.0,11.0
2832,28.8135,41.0486,625.9,0.0,8.6
2833,28.8165,41.0486,474.0,0.0,15.0
2834,28.8195,41.0487,303.0,0.0,23.5
2835,28.8225,41.0487,305.4,0.0,30.0
2836,28.8254,41.0487,257.0,0.0,59.7
2837,28.8284,41.0488,287.6,0.0,93.7
2838,28.8314,41.0488,318.8,0.0,98.8
2839,28.8344,41.0488,306.2,0.0,64.9
2840,28.8373,41.0489,312.1,0.0,41.5
2841,28.8403,41.0489,327.1,0.0,47.6
2842,28.8433,41.0489,333.0,0.0,30.0
2843,28.8463,41.0489,268.8,0.0,30.0
2844,28.8492,41.0490,376.7,0.0,30.0
2845,28.8522,41.0490,432.2,0.0,22.5
2846,28.8552,41.0490,497.3,0.0,30.0
2847,28.8581,41.0491,404.6,0.0,33.6
2848,28.8611,41.0491,333.3,0.0,53.4
2849,28.8641,41.0491,380.9,0.0,30.0
2850,28.8671,41.0491,553.0,0.0,6.0
2851,28.8700,41.0492,841.1,0.0,13.0
2852,28.8730,41.0492,417.5,0.0,30.0
2853,28.8760,41.0492,329.6,0.0,40.4
2854,28.8790,41.0493,326.9,0.0,62.2
2855,28.8819,41.0493,328.2,0.0,60.5
2856,28.8849,41.0493,319.5,0.0,88.4
2857,28.8879,41.0494,298.1,0.0,88.5
2858,28.8908,41.0494,286.6,0.0,57.6
2859,28.8938,41.0494,307.1,0.0,42.0
2860,28.8968,41.0494,302.0,0.0,36.1
2861,28.8998,41.0495,341.5,0.0,21.0
2862,28.9027,41.0495,323.7,0.0,45.0
2863,28.9057,41.0495,318.4,0.0,49.2
2864,28.9087,41.0496,296.1,0.0,51.3
2865,28.9117,41.0496,315.2,0.0,56.1
2866,28.9146,41.0496,361.2,0.0,44.8
2867,28.9176,41.0496,329.2,0.0,34.8
2868,28.9206,41.0497,460.1,0.0,30.0
2869,28.9235,41.0497,696.9,0.0,1.7
2870,28.9265,41.0497,499.9,0.0,8.2
2871,28.9295,41.0497,296.2,0.0,24.0
2872,28.9325,41.0498,266.0,0.0,30.0
2873,28.9354,41.0498,278.0,0.0,30.0
2874,28.6768,41.0494,292.9,0.0,296.3
2875,28.6797,41.0494,307.0,0.0,283.6
2876,28.6827,41.0494,279.3,0.0,270.1
2877,28.6857,41.0495,291.7,0.0,274.3
2878,28.6886,41.0495,279.6,0.0,249.3
2879,28.6916,41.0495,287.4,0.0,230.8
2880,28.6946,41.0496,323.4,0.0,211.5
2881,28.6976,41.0496,309.0,0.0,195.4
2882,28.7005,41.0496,255.4,0.0,189.4
2883,28.7035,41.0497,268.8,0.0,188.0
2884,28.7065,41.0497,318.7,0.0,185.1
2885,28.7095,41.0497,293.7,0.0,182.9
2886,28.7124,41.0498,393.0,0.0,177.7
2887,28.7154,41.0498,307.5,0.0,170.6
2888,28.7184,41.0498,380.8,0.0,168.8
2889,28.7213,41.0499,369.0,0.0,159.8
2890,28.7243,41.0499,350.4,0.0,128.8
2891,28.7273,41.0499,419.1,0.0,90.2
2892,28.7481,41.0502,759.2,0.0,5.2
2893,28.7511,41.0502,496.9,0.0,30.0
2894,28.7540,41.0502,578.6,0.0,30.0
2895,28.7570,41.0503,560.1,0.0,6.7
2896,28.7600,41.0503,609.8,0.0,10.5
2897,28.7630,41.0503,634.1,0.0,11.5
2898,28.7659,41.0504,634.1,0.0,11.5
2899,28.7689,41.0504,634.1,0.0,11.5
2900,28.7719,41.0504,634.1,0.0,11.5
2901,28.7749,41.0505,553.6,0.0,8.5
2902,28.7778,41.0505,668.3,0.0,9.5
2903,28.7808,41.0505,702.8,0.0,6.6
2904,28.7838,41.0506,612.2,0.0,7.5
2905,28.7868,41.0506,407.4,0.0,30.0
2906,28.7897,41.0506,580.7,0.0,6.0
2907,28.7927,41.0506,286.4,0.0,30.0
2908,28.7957,41.0507,368.2,0.0,25.4
2909,28.7986,41.0507,388.2,0.0,30.0
2910,28.8016,41.0507,799.9,0.0,13.1
2911,28.8046,41.0508,310.0,0.0,30.0
2912,28.8300,40.9565,384.5,292.1,0.0
2913,28.8122,40.9586,348.3,257.7,0.0
2914,28.8152,40.9586,360.8,270.6,0.0
2915,28.8181,40.9586,384.4,276.6,0.0
2916,28.8211,40.9586,377.9,276.8,0.0
2917,28.8241,40.9587,342.1,275.2,0.0
2918,28.8270,40.9587,402.1,281.5,0.0
2919,28.8300,40.9587,380.6,291.9,0.0
2920,28.8330,40.9588,389.4,301.3,0.0
2921,28.8389,40.9588,388.1,301.6,0.0
2922,28.8092,40.9608,356.4,260.1,0.0
2923,28.8122,40.9608,268.1,275.9,0.0
2924,28.8151,40.9608,359.9,277.2,0.0
2925,28.8181,40.9609,398.8,274.2,0.0
2926,28.8211,40.9609,383.9,272.1,0.0
2927,28.8240,40.9609,370.5,277.4,0.0
2928,28.8270,40.9610,431.4,284.6,0.0
2929,28.8300,40.9610,371.8,284.9,0.0
2930,28.8329,40.9610,358.5,293.4,0.0
2931,28.8359,40.9610,401.2,296.0,0.0
2932,28.8389,40.9611,414.3,293.9,0.0
2933,28.8062,40.9630,363.3,270.3,0.0
2934,28.8091,40.9630,376.3,279.9,0.0
2935,28.8121,40.9631,354.7,284.4,0.0
2936,28.8151,40.9631,356.4,279.3,0.0
2937,28.8180,40.9631,367.6,272.8,0.0
2938,28.8210,40.9631,379.3,269.6,0.0
2939,28.8240,40.9632,398.1,274.7,0.0
2940,28.8270,40.9632,408.9,282.1,0.0
2941,28.8299,40.9632,425.3,279.9,0.0
2942,28.8329,40.9633,399.1,282.2,0.0
2943,28.8359,40.9633,418.1,284.0,0.0
2944,28.8388,40.9633,409.8,279.8,0.0
2945,28.8418,40.9634,432.5,270.6,0.0
2946,28.8002,40.9652,413.4,277.7,0.0
2947,28.8032,40.9652,337.7,279.3,0.0
2948,28.8061,40.9652,353.3,275.7,0.0
2949,28.8091,40.9653,409.9,285.1,0.0
2950,28.8121,40.9653,388.4,284.8,0.0
2951,28.8150,40.9653,432.0,283.3,0.0
2952,28.8180,40.9654,405.8,274.0,0.0
2953,28.8210,40.9654,401.8,271.6,0.0
2954,28.8239,40.9654,413.0,278.6,0.0
2955,28.8269,40.9655,416.7,280.0,0.0
2956,28.8299,40.9655,406.8,275.8,0.0
2957,28.8329,40.9655,348.4,276.9,0.0
2958,28.8358,40.9655,399.0,269.2,0.0
2959,28.8388,40.9656,425.2,262.3,0.0
2960,28.8418,40.9656,402.6,262.2,0.0
2961,28.7972,40.9674,349.6,282.5,0.0
2962,28.8002,40.9674,320.5,297.5,0.0
2963,28.8031,40.9675,327.2,284.6,0.0
2964,28.8061,40.9675,348.7,286.7,0.0
2965,28.8091,40.9675,359.7,287.5,0.0
2966,28.8120,40.9676,383.5,284.5,0.0
2967,28.8150,40.9676,385.6,281.0,0.0
2968,28.8180,40.9676,368.8,269.7,0.0
2969,28.8209,40.9676,465.6,275.1,0.0
2970,28.8239,40.9677,406.1,278.0,0.0
2971,28.8269,40.9677,402.6,274.0,0.0
2972,28.8298,40.9677,387.2,269.3,0.0
2973,28.8328,40.9678,438.8,268.6,0.0
2974,28.8358,40.9678,427.4,257.6,0.0
2975,28.8388,40.9678,423.6,247.0,0.0
2976,28.8417,40.9679,402.6,246.9,0.0
2977,28.8447,40.9679,363.6,244.5,0.0
2978,28.6754,40.9683,310.0,188.4,0.0
2979,28.6784,40.9684,280.8,194.7,0.0
2980,28.7971,40.9697,351.4,300.6,0.0
2981,28.8001,40.9697,366.9,300.9,0.0
2982,28.8031,40.9697,387.8,295.4,0.0
2983,28.8061,40.9697,377.5,292.1,0.0
2984,28.8090,40.9698,388.6,287.0,0.0
2985,28.8120,40.9698,371.6,281.2,0.0
2986,28.8150,40.9698,365.9,276.2,0.0
2987,28.8179,40.9699,329.6,271.7,0.0
2988,28.8209,40.9699,375.3,270.0,0.0
2989,28.8239,40.9699,422.0,270.5,0.0
2990,28.8268,40.9700,443.3,267.2,0.0
2991,28.8298,40.9700,400.5,261.2,0.0
2992,28.8328,40.9700,410.9,256.4,0.0
2993,28.8357,40.9700,408.1,246.4,0.0
2994,28.8387,40.9701,366.0,232.9,0.0
2995,28.8417,40.9701,352.9,229.3,0.0
2996,28.8447,40.9701,332.0,232.0,0.0
2997,28.6754,40.9706,310.5,199.7,0.0
2998,28.6783,40.9706,283.6,202.5,0.0
2999,28.6813,40.9706,274.3,209.2,0.0
3000,28.6843,40.9707,259.0,215.5,0.0
3001,28.6872,40.9707,284.2,219.7,0.0
3002,28.7912,40.9718,337.3,302.2,0.0
3003,28.7941,40.9719,307.3,304.1,0.0
3004,28.7971,40.9719,366.6,303.3,0.0
3005,28.8001,40.9719,354.3,307.9,0.0
3006,28.8030,40.9720,363.1,301.2,0.0
3007,28.8060,40.9720,388.6,291.2,0.0
3008,28.8090,40.9720,364.1,282.7,0.0
3009,28.8120,40.9721,353.3,274.3,0.0
3010,28.8149,40.9721,353.5,270.1,0.0
3011,28.8179,40.9721,376.7,260.1,0.0
3012,28.8209,40.9721,336.6,261.1,0.0
3013,28.8238,40.9722,393.2,256.6,0.0
3014,28.8268,40.9722,394.4,253.4,0.0
3015,28.8298,40.9722,395.3,247.4,0.0
3016,28.8327,40.9723,399.9,241.4,0.0
3017,28.8357,40.9723,399.1,233.6,0.0
3018,28.8387,40.9723,430.8,227.0,0.0
3019,28.8416,40.9724,354.1,218.8,0.0
3020,28.8446,40.9724,268.9,218.7,0.0
3021,28.8713,40.9727,335.0,287.8,0.0
3022,28.8743,40.9727,340.4,289.7,0.0
3023,28.6753,40.9728,265.2,237.8,0.0
3024,28.6783,40.9729,280.3,223.9,0.0
3025,28.6813,40.9729,317.8,231.3,0.0
3026,28.6842,40.9729,272.9,242.6,0.0
3027,28.6872,40.9730,302.8,257.0,0.0
3028,28.6902,40.9730,254.5,237.4,0.0
3029,28.7169,40.9733,251.1,273.2,0.0
3030,28.7199,40.9733,254.6,295.0,0.0
3031,28.7228,40.9734,306.2,318.0,0.0
3032,28.7258,40.9734,365.8,316.1,0.0
3033,28.7377,40.9735,264.9,358.9,0.0
3034,28.7406,40.9736,317.3,358.1,0.0
3035,28.7882,40.9741,292.2,312.5,0.0
3036,28.7911,40.9741,283.0,307.0,0.0
3037,28.7941,40.9741,292.4,315.1,0.0
3038,28.7971,40.9742,349.4,301.2,0.0
3039,28.8000,40.9742,396.9,303.9,0.0
3040,28.8030,40.9742,395.6,299.5,0.0
3041,28.8060,40.9742,389.2,288.8,0.0
3042,28.8089,40.9743,398.8,277.6,0.0
3043,28.8119,40.9743,379.0,268.1,0.0
3044,28.8149,40.9743,347.0,263.9,0.0
3045,28.8178,40.9744,403.5,258.7,0.0
3046,28.8208,40.9744,398.8,250.6,0.0
3047,28.8238,40.9744,359.0,242.4,0.0
3048,28.8268,40.9745,394.6,238.0,0.0
3049,28.8297,40.9745,379.4,231.4,0.0
3050,28.8327,40.9745,365.2,225.3,0.0
3051,28.8357,40.9746,391.4,218.6,0.0
3052,28.8386,40.9746,352.9,209.8,0.0
3053,28.8416,40.9746,345.3,203.2,0.0
3054,28.8446,40.9746,323.3,207.5,0.0
3055,28.8475,40.9747,250.0,211.7,0.0
3056,28.8683,40.9749,380.6,264.9,0.0
3057,28.8713,40.9749,362.7,278.2,0.0
3058,28.8743,40.9749,359.2,281.1,0.0
3059,28.8772,40.9750,329.2,279.4,0.0
3060,28.6753,40.9751,325.2,269.7,0.0
3061,28.6782,40.9751,299.2,271.2,0.0
3062,28.6812,40.9751,279.0,263.5,0.0
3063,28.6842,40.9752,307.9,274.0,0.0
3064,28.6871,40.9752,317.7,269.7,0.0
3065,28.6901,40.9752,301.7,251.4,0.0
3066,28.6931,40.9753,261.3,241.3,0.0
3067,28.6961,40.9753,314.6,234.7,0.0
3068,28.7050,40.9754,279.4,244.0,0.0
3069,28.7079,40.9754,263.4,255.1,0.0
3070,28.7109,40.9755,273.0,264.9,0.0
3071,28.7139,40.9755,255.4,274.4,0.0
3072,28.7168,40.9755,251.0,285.7,0.0
3073,28.7198,40.9756,273.3,304.7,0.0
3074,28.7228,40.9756,273.0,320.5,0.0
3075,28.7258,40.9756,336.1,339.4,0.0
3076,28.7287,40.9757,276.3,358.1,0.0
3077,28.7317,40.9757,279.8,371.6,0.0
3078,28.7347,40.9757,295.1,384.9,0.0
3079,28.7376,40.9758,319.4,385.4,0.0
3080,28.7406,40.9758,319.2,375.1,0.0
3081,28.7436,40.9758,260.4,346.8,0.0
3082,28.7822,40.9762,312.9,320.9,0.0
3083,28.7851,40.9763,319.3,323.9,0.0
3084,28.7881,40.9763,298.9,329.7,0.0
3085,28.7911,40.9763,315.5,307.7,0.0
3086,28.7941,40.9764,325.4,312.8,0.0
3087,28.7970,40.9764,337.1,305.5,0.0
3088,28.8000,40.9764,304.9,299.4,0.0
3089,28.8030,40.9765,395.3,293.1,0.0
3090,28.8059,40.9765,415.2,282.5,0.0
3091,28.8089,40.9765,360.0,270.7,0.0
3092,28.8119,40.9766,384.4,262.0,0.0
3093,28.8148,40.9766,385.3,256.6,0.0
3094,28.8178,40.9766,416.3,249.5,0.0
3095,28.8208,40.9766,410.6,241.1,0.0
3096,28.8237,40.9767,367.8,231.1,0.0
3097,28.8267,40.9767,402.3,225.8,0.0
3098,28.8297,40.9767,395.0,214.0,0.0
3099,28.8327,40.9768,358.9,207.2,0.0
3100,28.8356,40.9768,342.3,200.4,0.0
3101,28.8386,40.9768,392.2,190.4,0.0
3102,28.8416,40.9769,370.3,187.2,0.0
3103,28.8445,40.9769,257.2,194.8,0.0
3104,28.8475,40.9769,250.0,200.6,0.0
3105,28.8505,40.9770,348.9,206.4,0.0
3106,28.8534,40.9770,326.4,207.4,0.0
3107,28.8564,40.9770,392.0,212.4,0.0
3108,28.8594,40.9770,293.6,219.5,0.0
3109,28.8624,40.9771,343.7,229.6,0.0
3110,28.8653,40.9771,349.9,239.3,0.0
3111,28.8683,40.9771,368.4,254.0,0.0
3112,28.8713,40.9772,356.0,267.8,0.0
3113,28.8742,40.9772,369.3,271.0,0.0
3114,28.8772,40.9772,363.8,268.0,0.0
3115,28.8802,40.9772,312.1,266.3,0.0
3116,28.6752,40.9773,321.4,295.1,0.0
3117,28.6782,40.9774,282.1,291.5,0.0
3118,28.6812,40.9774,280.3,288.6,0.0
3119,28.6841,40.9774,278.5,284.1,0.0
3120,28.6871,40.9775,300.0,274.4,0.0
3121,28.6901,40.9775,284.2,243.5,0.0
3122,28.6930,40.9775,255.2,233.4,0.0
3123,28.6960,40.9776,257.4,232.0,0.0
3124,28.6990,40.9776,265.9,233.1,0.0
3125,28.7019,40.9776,257.4,251.9,0.0
3126,28.7049,40.9777,268.1,266.4,0.0
3127,28.7079,40.9777,253.3,268.1,0.0
3128,28.7109,40.9777,281.3,286.2,0.0
3129,28.7138,40.9778,267.1,272.3,0.0
3130,28.7168,40.9778,275.6,292.1,0.0
3131,28.7198,40.9778,275.4,304.0,0.0
3132,28.7227,40.9779,294.0,317.1,0.0
3133,28.7257,40.9779,288.7,342.5,0.0
3134,28.7287,40.9779,300.9,362.8,0.0
3135,28.7316,40.9780,286.6,374.3,0.0
3136,28.7346,40.9780,282.2,386.9,0.0
3137,28.7376,40.9780,302.7,384.0,0.0
3138,28.7406,40.9781,269.3,374.8,0.0
3139,28.7435,40.9781,285.2,358.0,0.0
3140,28.7465,40.9781,294.1,326.3,0.0
3141,28.7762,40.9784,310.2,300.4,0.0
3142,28.7792,40.9785,324.3,330.5,0.0
3143,28.7821,40.9785,296.0,324.9,0.0
3144,28.7851,40.9785,339.8,335.8,0.0
3145,28.7881,40.9786,330.1,332.4,0.0
3146,28.7910,40.9786,342.9,310.0,0.0
3147,28.7940,40.9786,345.3,301.0,0.0
3148,28.7970,40.9787,355.8,304.2,0.0
3149,28.7999,40.9787,374.7,292.1,0.0
3150,28.8029,40.9787,360.0,284.2,0.0
3151,28.8059,40.9787,373.8,270.0,0.0
3152,28.8089,40.9788,389.9,262.5,0.0
3153,28.8118,40.9788,413.4,254.2,0.0
3154,28.8148,40.9788,343.4,246.3,0.0
3155,28.8178,40.9789,347.4,235.3,0.0
3156,28.8207,40.9789,339.6,228.7,0.0
3157,28.8237,40.9789,339.6,219.4,0.0
3158,28.8267,40.9790,336.0,208.6,0.0
3159,28.8296,40.9790,360.7,197.3,0.0
3160,28.8326,40.9790,408.4,189.7,0.0
3161,28.8356,40.9791,404.0,173.6,0.0
3162,28.8386,40.9791,352.5,168.0,0.0
3163,28.8415,40.9791,338.6,172.3,0.0
3164,28.8445,40.9791,263.3,177.2,0.0
3165,28.8475,40.9792,335.5,186.4,0.0
3166,28.8504,40.9792,343.6,188.0,0.0
3167,28.8534,40.9792,345.5,195.1,0.0
3168,28.8564,40.9793,352.3,198.9,0.0
3169,28.8593,40.9793,343.7,203.0,0.0
3170,28.8623,40.9793,404.8,214.9,0.0
3171,28.8653,40.9793,311.1,222.7,0.0
3172,28.8683,40.9794,374.7,241.3,0.0
3173,28.8712,40.9794,391.3,256.8,0.0
3174,28.8742,40.9794,354.3,262.9,0.0
3175,28.8772,40.9795,322.5,260.3,0.0
3176,28.8801,40.9795,314.4,265.5,0.0
3177,28.8831,40.9795,318.0,251.6,0.0
3178,28.6752,40.9796,296.1,301.7,0.0
